point_id,variant,family,topology,nx1,m1,nx2,m2,emitter_units_stage1,emitter_area_um2_stage1,xmis_w_um,corner_label,temp_c,vdd_v,ic1_a,ic2_a,ib1_a,jc1_ma_um2,vce1_v,vce2_v,vbe1_v,idd_a,pdc_w,pdc_violates_10mw,ic1_violates_4p5ma,s11_db_worst,s21_db_min,s21_db_max,s12_db_max,s22_db_worst,gain_in_match_basis_db_min,ga_max_ideal_db_min,ga_max_q10_db_min,nf_sp_db_at_band_lo,nfmin_sp_db_at_band_lo,nfmin290_db_at_band_lo,nfmin290_db_worst,nfmin_reref_delta_db,nf290_db_at_band_lo,nf290_db_worst,nf30015_db_at_band_lo,gain_ac_db_at_band_lo,k_inband_min,mu_inband_min,n_inband_pts_mu_lt_1,n_inband_pts,mag_delta_inband_max,k_broadband_min,mu_broadband_min,f_at_mu_broadband_min_hz,n_broadband_pts_mu_lt_1,n_broadband_pts,s11_mag_broadband_max,s22_mag_broadband_max,model_card_flags
s_fixi_a20_sf_125c_vdd1.62v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,sf,125,1.62,3.725500e-03,3.717530e-03,7.982530e-06,1.617,0.764,0.856,0.714,4.194730e-03,6.795470e-03,0,0,-3.486,11.3971,11.5007,-84.6997,-0.0167,13.9649,37.7491,21.1465,1.8456,1.8028,2.3209,2.3209,0.5181,2.373,2.373,2.3108,11.5007,5.06924134,1.00150685,0,11,0.668088,-1.41066856,0.99999788,3.981072e+08,57,140,0.832736,1.0,in_box
s_fixi_a20_sf_125c_vdd1.80v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,sf,125,1.80,3.767620e-03,3.759550e-03,8.088720e-06,1.6353,0.9285,0.8715,0.714,4.252850e-03,7.655120e-03,0,0,-3.4761,11.4254,11.53,-84.9827,-0.0161,14.0016,37.962,21.1877,1.8431,1.8008,2.3184,2.3184,0.5176,2.3699,2.3699,2.3077,11.53,5.00228969,1.00144193,0,11,0.668909,-1.40979168,0.99999784,3.981072e+08,56,140,0.832736,1.0,in_box
s_fixi_a20_sf_125c_vdd1.98v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,sf,125,1.98,3.811610e-03,3.803450e-03,8.162850e-06,1.6543,1.093,0.887,0.714,4.312620e-03,8.538990e-03,0,0,-3.4694,11.453,11.5588,-85.1956,-0.0155,14.035,38.1566,21.2251,1.8403,1.7986,2.3158,2.3158,0.5172,2.3666,2.3666,2.3044,11.5588,4.91748614,1.00138335,0,11,0.669472,-1.40484908,0.99999781,3.981072e+08,58,140,0.832708,1.0,in_box
s_fixi_a20_fs_-40c_vdd1.62v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,-40,1.62,3.877490e-03,3.874870e-03,2.604110e-06,1.6829,0.6136,1.0064,0.8701,4.316960e-03,6.993480e-03,0,0,-3.2881,12.5461,12.6994,-87.3939,-0.0155,15.289,39.4055,22.4838,1.6503,1.6302,1.3553,1.3553,-0.275,1.3725,1.3725,1.3325,12.6994,5.54291993,1.00147418,0,11,0.683632,-1.30096245,0.99999613,4.466836e+08,60,140,0.826884,1.0,in_box
s_fixi_a20_fs_-40c_vdd1.80v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,-40,1.80,3.940140e-03,3.937480e-03,2.657600e-06,1.7101,0.7781,1.0218,0.8701,4.395210e-03,7.911390e-03,0,0,-3.2778,12.5646,12.7188,-87.6371,-0.015,15.3169,39.5759,22.5151,1.6482,1.6284,1.3537,1.3537,-0.2747,1.3706,1.3706,1.3307,12.7188,5.4949196,1.00142441,0,11,0.684486,-1.2583684,0.99999618,4.466836e+08,59,140,0.826899,1.0,in_box
s_fixi_a20_fs_-40c_vdd1.98v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,-40,1.98,4.006030e-03,4.003320e-03,2.713180e-06,1.7387,0.9427,1.0373,0.8701,4.476660e-03,8.863800e-03,0,0,-3.2695,12.5829,12.738,-87.8218,-0.0146,15.3428,39.7332,22.544,1.6459,1.6266,1.3521,1.3521,-0.2744,1.3687,1.3687,1.3288,12.738,5.42738533,1.0013788,0,11,0.685178,-1.2035834,0.99999621,4.466836e+08,59,140,0.826911,1.0,in_box
s_fixi_a20_fs_27c_vdd1.62v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,27,1.62,3.810460e-03,3.805630e-03,4.820870e-06,1.6538,0.6714,0.9486,0.81,4.263270e-03,6.906500e-03,0,0,-3.3871,12.1218,12.2558,-86.269,-0.016,14.7763,38.7709,21.9664,1.7184,1.6919,1.7406,1.7406,0.0488,1.7678,1.7678,1.7185,12.2558,5.30408057,1.00147997,0,11,0.67583,-1.34189671,0.99999691,4.216965e+08,58,140,0.829381,1.0,in_box
s_fixi_a20_fs_27c_vdd1.80v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,27,1.80,3.861210e-03,3.856300e-03,4.900190e-06,1.6759,0.8359,0.9641,0.81,4.329720e-03,7.793500e-03,0,0,-3.3767,12.1441,12.279,-86.5281,-0.0154,14.8077,38.9569,22.0016,1.7163,1.6901,1.7388,1.7388,0.0487,1.7656,1.7656,1.7163,12.279,5.25030626,1.00142512,0,11,0.676689,-1.3086179,0.99999693,4.216965e+08,58,140,0.829399,1.0,in_box
s_fixi_a20_fs_27c_vdd1.98v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,27,1.98,3.914050e-03,3.909080e-03,4.979090e-06,1.6988,1.0005,0.9795,0.8099,4.398210e-03,8.708460e-03,0,0,-3.3687,12.1659,12.3019,-86.7235,-0.0149,14.8366,39.1281,22.0339,1.714,1.6883,1.737,1.737,0.0487,1.7633,1.7633,1.714,12.3019,5.1766942,1.00137494,0,11,0.677354,-1.26199921,0.99999693,4.466836e+08,59,140,0.829411,1.0,in_box
s_fixi_a20_fs_125c_vdd1.62v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,125,1.62,3.726410e-03,3.718440e-03,7.984580e-06,1.6174,0.764,0.856,0.714,4.198610e-03,6.801740e-03,0,0,-3.486,11.3978,11.5014,-84.6996,-0.0167,13.9655,37.7497,21.1471,1.8456,1.8027,2.3208,2.3208,0.5181,2.3729,2.3729,2.3106,11.5014,5.06889645,1.00150684,0,11,0.668089,-1.41076171,0.99999788,3.981072e+08,57,140,0.832732,1.0,in_box
s_fixi_a20_fs_125c_vdd1.80v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,125,1.80,3.768100e-03,3.760030e-03,8.089810e-06,1.6355,0.9285,0.8715,0.714,4.256300e-03,7.661330e-03,0,0,-3.476,11.4257,11.5304,-84.9826,-0.0161,14.0019,37.9624,21.188,1.843,1.8007,2.3183,2.3183,0.5176,2.3698,2.3698,2.3076,11.5304,5.00211796,1.00144193,0,11,0.66891,-1.40984336,0.99999784,3.981072e+08,56,140,0.832734,1.0,in_box
s_fixi_a20_fs_125c_vdd1.98v,s_fixi_a20,A2-fixIc,1stage,10,2,-,-,20,2.304,204.8,fs,125,1.98,3.811880e-03,3.803710e-03,8.163460e-06,1.6545,1.093,0.887,0.714,4.315860e-03,8.545400e-03,0,0,-3.4694,11.4532,11.5589,-85.1956,-0.0155,14.0352,38.1567,21.2253,1.8403,1.7986,2.3158,2.3158,0.5172,2.3665,2.3665,2.3044,11.5589,4.91739603,1.00138335,0,11,0.669473,-1.40488053,0.99999781,3.981072e+08,58,140,0.832708,1.0,in_box
s_fixi_a40_typ_-40c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,-40,1.62,3.834100e-03,3.831540e-03,2.561970e-06,0.8321,0.6305,0.9895,0.8526,4.169640e-03,6.754820e-03,0,0,-3.6894,12.7718,12.9314,-79.8583,-0.0329,15.1879,36.0573,22.1538,1.2823,1.2754,1.0532,1.0532,-0.2223,1.059,1.059,1.0271,12.9314,5.3366957,1.00322691,0,11,0.651614,-1.00123272,0.99998861,4.731513e+08,64,140,0.838872,1.0,in_box
s_fixi_a40_typ_-40c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,-40,1.80,3.872930e-03,3.870340e-03,2.591490e-06,0.8405,0.7953,1.0047,0.8526,4.224000e-03,7.603210e-03,0,0,-3.674,12.7845,12.9447,-80.0805,-0.0318,15.2123,36.2255,22.1849,1.2808,1.274,1.0519,1.0519,-0.222,1.0577,1.0577,1.0258,12.9447,5.27935149,1.0031162,0,11,0.652846,-0.9415521,0.99998877,4.731513e+08,63,140,0.838873,1.0,in_box
s_fixi_a40_typ_-40c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,-40,1.98,3.913070e-03,3.910460e-03,2.619570e-06,0.8492,0.9601,1.0199,0.8526,4.279610e-03,8.473620e-03,0,0,-3.6614,12.7967,12.9575,-80.2526,-0.0308,15.2342,36.38,22.2129,1.2792,1.2724,1.0506,1.0506,-0.2218,1.0564,1.0564,1.0245,12.9575,5.20935172,1.00301566,0,11,0.653869,-0.87138434,0.99998885,4.731513e+08,63,140,0.838874,1.0,in_box
s_fixi_a40_typ_27c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,27,1.62,3.718470e-03,3.713820e-03,4.652520e-06,0.807,0.6931,0.9269,0.788,4.067320e-03,6.589060e-03,0,0,-3.8806,12.3112,12.4517,-79.0354,-0.0338,14.5851,35.3338,21.5422,1.3636,1.3578,1.3985,1.3985,0.0406,1.4044,1.4044,1.3636,12.4517,5.35485277,1.00326163,0,11,0.637311,-1.00680464,0.99999046,4.731513e+08,63,140,0.84039,1.0,in_box
s_fixi_a40_typ_27c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,27,1.80,3.748760e-03,3.744070e-03,4.694060e-06,0.8135,0.8578,0.9422,0.788,4.113210e-03,7.403770e-03,0,0,-3.8647,12.3269,12.468,-79.2666,-0.0326,14.6121,35.5162,21.5766,1.362,1.3563,1.3969,1.3969,0.0406,1.4027,1.4027,1.362,12.468,5.28635452,1.00313923,0,11,0.63857,-0.95409227,0.9999905,4.731513e+08,63,140,0.840392,1.0,in_box
s_fixi_a40_typ_27c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,27,1.98,3.780550e-03,3.775830e-03,4.727530e-06,0.8204,1.0226,0.9574,0.788,4.160540e-03,8.237870e-03,0,0,-3.8519,12.3422,12.4839,-79.4454,-0.0315,14.6365,35.6832,21.6077,1.3602,1.3547,1.3952,1.3952,0.0405,1.4009,1.4009,1.3602,12.4839,5.20593162,1.00302874,0,11,0.639583,-0.88485286,0.99999049,4.731513e+08,62,140,0.84039,1.0,in_box
s_fixi_a40_typ_125c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,125,1.62,3.580010e-03,3.572520e-03,7.507100e-06,0.7769,0.7933,0.8267,0.685,3.948550e-03,6.396640e-03,0,0,-4.0635,11.5257,11.6352,-77.8125,-0.0354,13.6695,34.2097,20.6101,1.5013,1.4915,1.9385,1.9385,0.447,1.9506,1.9506,1.8971,11.6352,5.39713007,1.00335094,0,11,0.623836,-1.04087499,0.99999348,4.466836e+08,61,140,0.842017,1.0,in_box
s_fixi_a40_typ_125c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,125,1.80,3.605240e-03,3.597700e-03,7.556820e-06,0.7824,0.958,0.842,0.685,3.989630e-03,7.181330e-03,0,0,-4.0479,11.5466,11.6568,-78.0567,-0.034,13.7008,34.4173,20.6503,1.4991,1.4896,1.9361,1.9361,0.4465,1.9479,1.9479,1.8945,11.6568,5.30656437,1.00320548,0,11,0.62506,-1.0212555,0.99999339,4.466836e+08,61,140,0.842002,1.0,in_box
s_fixi_a40_typ_125c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,typ,125,1.98,3.636110e-03,3.628500e-03,7.522170e-06,0.7891,1.1226,0.8574,0.6851,4.036150e-03,7.991570e-03,0,0,-4.0364,11.5697,11.6808,-78.2467,-0.0328,13.7317,34.6087,20.6891,1.4963,1.4871,1.933,1.933,0.4459,1.9444,1.9444,1.8911,11.6808,5.20708653,1.00307672,0,11,0.625978,-0.95430888,0.99999335,4.466836e+08,61,140,0.841955,1.0,in_box
s_fixi_a40_bcs_-40c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,-40,1.62,3.922810e-03,3.921400e-03,1.413000e-06,0.8513,0.6366,0.9834,0.8476,4.260870e-03,6.902610e-03,0,0,-3.5297,12.8758,13.0392,-82.1232,-0.0261,15.4163,37.2916,22.4413,1.1823,1.1694,0.9636,0.9636,-0.2058,0.9745,0.9745,0.9449,13.0392,5.32901686,1.00259013,0,11,0.664224,-1.07284993,0.99998944,4.731513e+08,64,140,0.840134,1.0,in_box
s_fixi_a40_bcs_-40c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,-40,1.80,3.966490e-03,3.965070e-03,1.430690e-06,0.8608,0.8014,0.9986,0.8476,4.320070e-03,7.776130e-03,0,0,-3.5165,12.8882,13.0522,-82.3316,-0.0252,15.4393,37.4589,22.4699,1.1805,1.1675,0.962,0.962,-0.2055,0.973,0.973,0.9434,13.0522,5.26560762,1.0025011,0,11,0.665294,-1.01520317,0.99998959,4.731513e+08,64,140,0.840127,1.0,in_box
s_fixi_a40_bcs_-40c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,-40,1.98,4.011960e-03,4.010520e-03,1.445960e-06,0.8707,0.9662,1.0138,0.8476,4.381020e-03,8.674420e-03,0,0,-3.5055,12.9003,13.065,-82.4936,-0.0244,15.4605,37.6129,22.496,1.1786,1.1655,0.9604,0.9604,-0.2052,0.9714,0.9714,0.9419,13.065,5.19187988,1.00242065,0,11,0.666196,-0.94536694,0.99998968,4.731513e+08,63,140,0.840119,1.0,in_box
s_fixi_a40_bcs_27c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,27,1.62,3.864660e-03,3.862060e-03,2.600810e-06,0.8387,0.7007,0.9193,0.7822,4.215850e-03,6.829670e-03,0,0,-3.6875,12.4723,12.6179,-81.3593,-0.0268,14.8869,36.6407,21.9043,1.2639,1.2564,1.2944,1.2944,0.038,1.3021,1.3021,1.2639,12.6179,5.33249006,1.00261839,0,11,0.652178,-1.13817788,0.99999049,4.731513e+08,63,140,0.842779,1.0,in_box
s_fixi_a40_bcs_27c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,27,1.80,3.899770e-03,3.897140e-03,2.626270e-06,0.8463,0.8655,0.9345,0.7822,4.266560e-03,7.679800e-03,0,0,-3.6739,12.4877,12.634,-81.5755,-0.0258,14.9126,36.8225,21.9362,1.262,1.2545,1.2924,1.2924,0.038,1.3001,1.3001,1.262,12.634,5.25717326,1.00251975,0,11,0.653269,-1.08590016,0.99999053,4.731513e+08,63,140,0.842772,1.0,in_box
s_fixi_a40_bcs_27c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,27,1.98,3.936990e-03,3.934340e-03,2.640090e-06,0.8544,1.0302,0.9498,0.7823,4.319310e-03,8.552230e-03,0,0,-3.6628,12.5029,12.6499,-81.7434,-0.025,14.9364,36.9895,21.9656,1.2599,1.2524,1.2903,1.2903,0.0379,1.298,1.298,1.2599,12.6499,5.17267558,1.0024312,0,11,0.654162,-1.0178751,0.99999055,4.731513e+08,64,140,0.842761,1.0,in_box
s_fixi_a40_bcs_125c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,125,1.62,3.785240e-03,3.780990e-03,4.257470e-06,0.8214,0.803,0.817,0.6782,4.155300e-03,6.731580e-03,0,0,-3.8421,11.7845,11.9012,-80.2136,-0.0281,14.08,35.625,21.0834,1.396,1.3898,1.8121,1.8121,0.4223,1.8199,1.8199,1.7693,11.9012,5.34927425,1.0026872,0,11,0.640517,-1.26259499,0.99999269,4.731513e+08,63,140,0.84521,1.0,in_box
s_fixi_a40_bcs_125c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,125,1.80,3.815260e-03,3.810980e-03,4.283640e-06,0.828,0.9677,0.8323,0.6782,4.201680e-03,7.563020e-03,0,0,-3.8289,11.805,11.9225,-80.4414,-0.027,14.1101,35.8327,21.1209,1.3936,1.3875,1.8093,1.8093,0.4218,1.8168,1.8168,1.7663,11.9225,5.25118995,1.00256989,0,11,0.641575,-1.24492696,0.99999257,4.731513e+08,63,140,0.845187,1.0,in_box
s_fixi_a40_bcs_125c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,bcs,125,1.98,3.853930e-03,3.849610e-03,4.193460e-06,0.8364,1.1323,0.8477,0.6783,4.256090e-03,8.427060e-03,0,0,-3.8191,11.8294,11.9479,-80.6198,-0.026,14.1418,36.0255,21.1592,1.3903,1.3844,1.8053,1.8053,0.421,1.8127,1.8127,1.7623,11.9479,5.14736807,1.00246688,0,11,0.642378,-1.18280985,0.99999255,4.731513e+08,63,140,0.845133,1.0,in_box
s_fixi_a40_wcs_-40c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,-40,1.62,3.696560e-03,3.692190e-03,4.368840e-06,0.8022,0.6228,0.9972,0.8587,4.030020e-03,6.528630e-03,0,0,-3.8672,12.6377,12.7928,-77.7109,-0.0405,14.9243,34.8931,21.8284,1.4015,1.396,1.1554,1.1554,-0.2406,1.1601,1.1601,1.1256,12.7928,5.31748479,1.0039255,0,11,0.63785,-0.87035799,0.99998825,4.466836e+08,62,140,0.836579,1.0,in_box
s_fixi_a40_wcs_-40c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,-40,1.80,3.729580e-03,3.725160e-03,4.413710e-06,0.8094,0.7876,1.0124,0.8587,4.078560e-03,7.341400e-03,0,0,-3.8495,12.6507,12.8064,-77.9468,-0.0392,14.95,35.0617,21.8619,1.4003,1.3949,1.1545,1.1545,-0.2404,1.1591,1.1591,1.1245,12.8064,5.26702079,1.0037915,0,11,0.639248,-0.81034256,0.99998845,4.466836e+08,62,140,0.836594,1.0,in_box
s_fixi_a40_wcs_-40c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,-40,1.98,3.763590e-03,3.759140e-03,4.458230e-06,0.8168,0.9523,1.0277,0.8587,4.128040e-03,8.173520e-03,0,0,-3.8351,12.6631,12.8193,-78.1284,-0.038,14.9725,35.2164,21.8916,1.399,1.3938,1.1535,1.1535,-0.2402,1.158,1.158,1.1235,12.8193,5.20150162,1.00366917,0,11,0.640388,-0.74030293,0.99998853,4.731513e+08,63,140,0.836608,1.0,in_box
s_fixi_a40_wcs_27c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,27,1.62,3.502770e-03,3.495000e-03,7.774570e-06,0.7601,0.6833,0.9367,0.795,3.849700e-03,6.236510e-03,0,0,-4.1011,12.0885,12.2222,-76.8429,-0.0416,14.2141,34.064,21.108,1.4855,1.4778,1.5215,1.5215,0.0436,1.5293,1.5293,1.4855,12.2222,5.37967305,1.00397103,0,11,0.620751,-0.78083724,0.99999119,4.466836e+08,61,140,0.8367,1.0,in_box
s_fixi_a40_wcs_27c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,27,1.80,3.527450e-03,3.519630e-03,7.835120e-06,0.7655,0.8481,0.9519,0.795,3.889990e-03,7.001980e-03,0,0,-4.0826,12.1047,12.2388,-77.0892,-0.0401,14.2423,34.2464,21.145,1.4842,1.4767,1.5203,1.5203,0.0436,1.5279,1.5279,1.4842,12.2388,5.31882739,1.00382308,0,11,0.622182,-0.72876838,0.99999127,4.466836e+08,61,140,0.836716,1.0,in_box
s_fixi_a40_wcs_27c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,27,1.98,3.553100e-03,3.545220e-03,7.890890e-06,0.7711,1.0128,0.9672,0.795,3.931170e-03,7.783720e-03,0,0,-4.0681,12.1199,12.2547,-77.2783,-0.0388,14.2671,34.4132,21.1776,1.4827,1.4754,1.519,1.519,0.0436,1.5265,1.5265,1.4827,12.2547,5.24300759,1.00368876,0,11,0.623311,-0.66121782,0.99999128,4.466836e+08,60,140,0.83673,1.0,in_box
s_fixi_a40_wcs_125c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,125,1.62,3.290470e-03,3.278230e-03,1.228460e-05,0.7141,0.7809,0.8391,0.6931,3.657260e-03,5.924760e-03,0,0,-4.3141,11.1493,11.2487,-75.5622,-0.0436,13.1358,32.7781,20.0109,1.6345,1.6177,2.0942,2.0942,0.4765,2.1149,2.1149,2.058,11.2487,5.49361656,1.00409252,0,11,0.605471,-0.68457354,0.999995,3.981072e+08,58,140,0.837422,1.0,in_box
s_fixi_a40_wcs_125c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,125,1.80,3.310400e-03,3.298090e-03,1.235930e-05,0.7184,0.9456,0.8544,0.6932,3.693060e-03,6.647520e-03,0,0,-4.2959,11.1708,11.2708,-75.8234,-0.0419,13.1683,32.9854,20.0539,1.6326,1.6161,2.0923,2.0923,0.4762,2.1125,2.1125,2.0556,11.2708,5.41111201,1.00391665,0,11,0.606861,-0.6634658,0.99999497,3.981072e+08,57,140,0.837419,1.0,in_box
s_fixi_a40_wcs_125c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,wcs,125,1.98,3.333370e-03,3.320970e-03,1.237820e-05,0.7234,1.1103,0.8697,0.6932,3.731700e-03,7.388760e-03,0,0,-4.2829,11.1929,11.2935,-76.0248,-0.0404,13.1984,33.1751,20.0932,1.6303,1.6142,2.0899,2.0899,0.4757,2.1097,2.1097,2.0528,11.2935,5.31592764,1.00375972,0,11,0.607884,-0.59938875,0.99999491,4.216965e+08,57,140,0.837387,1.0,in_box
s_fixi_a40_sf_-40c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,-40,1.62,3.833610e-03,3.831040e-03,2.561660e-06,0.8319,0.6306,0.9894,0.8526,4.167620e-03,6.751540e-03,0,0,-3.6895,12.7716,12.9312,-79.8583,-0.0329,15.1877,36.0571,22.1535,1.2823,1.2755,1.0532,1.0532,-0.2223,1.059,1.059,1.0271,12.9312,5.33685468,1.0032269,0,11,0.651609,-1.00115715,0.99998861,4.731513e+08,64,140,0.838875,1.0,in_box
s_fixi_a40_sf_-40c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,-40,1.80,3.872420e-03,3.869830e-03,2.591150e-06,0.8404,0.7953,1.0047,0.8526,4.221940e-03,7.599490e-03,0,0,-3.6741,12.7843,12.9445,-80.0806,-0.0318,15.212,36.2253,22.1846,1.2808,1.274,1.052,1.052,-0.222,1.0577,1.0577,1.0258,12.9445,5.27949063,1.0031162,0,11,0.652841,-0.94147687,0.99998877,4.731513e+08,63,140,0.838875,1.0,in_box
s_fixi_a40_sf_-40c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,-40,1.98,3.912620e-03,3.910010e-03,2.619270e-06,0.8491,0.9601,1.0199,0.8526,4.277630e-03,8.469700e-03,0,0,-3.6614,12.7966,12.9574,-80.2526,-0.0308,15.234,36.3799,22.2127,1.2792,1.2724,1.0506,1.0506,-0.2218,1.0564,1.0564,1.0246,12.9574,5.2094679,1.00301566,0,11,0.653864,-0.8713116,0.99998885,4.731513e+08,63,140,0.838876,1.0,in_box
s_fixi_a40_sf_27c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,27,1.62,3.718060e-03,3.713410e-03,4.652000e-06,0.8069,0.6931,0.9269,0.788,4.065420e-03,6.585980e-03,0,0,-3.8807,12.3111,12.4515,-79.0355,-0.0338,14.5849,35.3336,21.5419,1.3637,1.3579,1.3985,1.3985,0.0406,1.4044,1.4044,1.3637,12.4515,5.35500251,1.00326163,0,11,0.637307,-1.00674482,0.99999046,4.731513e+08,63,140,0.840392,1.0,in_box
s_fixi_a40_sf_27c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,27,1.80,3.748440e-03,3.743760e-03,4.693670e-06,0.8135,0.8579,0.9422,0.788,4.111400e-03,7.400530e-03,0,0,-3.8647,12.3268,12.4679,-79.2666,-0.0326,14.612,35.516,21.5765,1.362,1.3563,1.3969,1.3969,0.0406,1.4027,1.4027,1.362,12.4679,5.28646291,1.00313922,0,11,0.638567,-0.95404586,0.9999905,4.731513e+08,63,140,0.840393,1.0,in_box
s_fixi_a40_sf_27c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,27,1.98,3.780300e-03,3.775570e-03,4.727210e-06,0.8204,1.0226,0.9574,0.788,4.158790e-03,8.234400e-03,0,0,-3.852,12.3421,12.4838,-79.4454,-0.0315,14.6364,35.6831,21.6075,1.3603,1.3547,1.3952,1.3952,0.0405,1.4009,1.4009,1.3603,12.4838,5.2060154,1.00302874,0,11,0.639581,-0.88480996,0.99999049,4.731513e+08,62,140,0.840391,1.0,in_box
s_fixi_a40_sf_125c_vdd1.62v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,125,1.62,3.579850e-03,3.572360e-03,7.506760e-06,0.7769,0.7933,0.8267,0.685,3.946970e-03,6.394100e-03,0,0,-4.0635,11.5256,11.6351,-77.8125,-0.0354,13.6693,34.2096,20.61,1.5013,1.4915,1.9385,1.9385,0.447,1.9506,1.9506,1.8971,11.6351,5.39720709,1.00335094,0,11,0.623835,-1.0408521,0.99999348,4.466836e+08,61,140,0.842018,1.0,in_box
s_fixi_a40_sf_125c_vdd1.80v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,125,1.80,3.605230e-03,3.597690e-03,7.556790e-06,0.7824,0.958,0.842,0.685,3.988190e-03,7.178750e-03,0,0,-4.0479,11.5466,11.6568,-78.0567,-0.034,13.7008,34.4173,20.6503,1.4991,1.4896,1.9361,1.9361,0.4465,1.9479,1.9479,1.8945,11.6568,5.30657088,1.00320548,0,11,0.62506,-1.02125305,0.99999339,4.466836e+08,61,140,0.842002,1.0,in_box
s_fixi_a40_sf_125c_vdd1.98v,s_fixi_a40,A2-fixIc,1stage,10,4,-,-,40,4.608,102.4,sf,125,1.98,3.636180e-03,3.628580e-03,7.522340e-06,0.7891,1.1226,0.8574,0.6851,4.034800e-03,7.988910e-03,0,0,-4.0364,11.5698,11.6808,-78.2467,-0.0328,13.7318,34.6087,20.6892,1.4963,1.4871,1.933,1.933,0.4459,1.9444,1.9444,1.8911,11.6808,5.20705279,1.00307672,0,11,0.625979,-0.95432337,0.99999335,4.466836e+08,61,140,0.841954,1.0,in_box
