point_id,corner_label,hbt_section,temp_c,nx,vce_v,vbe_v,ic_a,jc_ma_um2,ft_hz,gain_db,nf_db,validity_flags
nx1_fs_125c_vce1.0v,fs,hbt_typ,125,1,1.0,0.99,6.171100e-03,53.568576,1.26824E+11,7.384960,7.593070,ic_high;vbe_high
nx1_fs_125c_vce1.0v,fs,hbt_typ,125,1,1.0,1.01,6.753440e-03,58.623611,7.2955E+10,6.228970,7.839200,ic_high;vbe_high
nx1_fs_125c_vce1.0v,fs,hbt_typ,125,1,1.0,1.03,7.291630e-03,63.295399,4.8317E+10,5.526330,8.027250,ic_high;vbe_high
nx1_fs_125c_vce1.0v,fs,hbt_typ,125,1,1.0,1.05,7.815240e-03,67.840625,3.54414E+10,5.152390,8.173400,ic_high;vbe_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.55,2.187440e-06,0.018988,2.36305E+09,-43.497400,50.752100,vbe_low
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.57,3.826690e-06,0.033218,4.09088E+09,-39.158600,46.418700,vbe_low
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.59,6.688810e-06,0.058063,7.06969E+09,-34.517000,41.787000,vbe_low
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.61,1.167430e-05,0.101339,1.21201E+10,-29.790800,37.079100,vbe_low
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.63,2.032260e-05,0.176411,2.05341E+10,-25.081800,32.404700,vbe_low
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.65,3.521730e-05,0.305706,3.42553E+10,-20.456900,27.847300,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.67,6.055800e-05,0.525677,5.55435E+10,-15.987800,23.511900,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.69,1.028180e-04,0.892517,8.63499E+10,-11.767800,19.551500,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.71,1.711570e-04,1.485738,1.26948E+11,-7.910650,16.160100,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.73,2.769620e-04,2.404184,1.74112E+11,-4.528380,13.500100,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.75,4.320040e-04,3.750035,2.21843E+11,-1.692440,11.594200,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.77,6.457270e-04,5.605269,2.63587E+11,0.595046,10.308200,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.79,9.232530e-04,8.014349,2.97237E+11,2.395340,9.450540,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.81,1.265240e-03,10.982986,3.2272E+11,3.800220,8.863610,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.83,1.669100e-03,14.488715,3.39101E+11,4.900710,8.445920,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.85,2.130530e-03,18.494184,3.48807E+11,5.771870,8.138520,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.87,2.644620e-03,22.956771,3.51010E+11,6.470330,7.907990,
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.89,3.206460e-03,27.833854,3.4558E+11,7.037160,7.735100,ic_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.91,3.811450e-03,33.085503,3.31241E+11,7.501740,7.608430,ic_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.93,4.455330e-03,38.674740,3.04279E+11,7.884550,7.521150,ic_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.95,5.134210e-03,44.567795,2.69022E+11,8.200590,7.468970,ic_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.97,5.844280e-03,50.731597,2.30318E+11,8.454300,7.450260,ic_high;vbe_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,0.99,6.579260e-03,57.111632,1.82777E+11,8.568450,7.475670,ic_high;vbe_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,1.01,7.310620e-03,63.460243,1.20335E+11,8.044770,7.617760,ic_high;vbe_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,1.03,7.981600e-03,69.284722,7.13707E+10,6.943240,7.877420,ic_high;vbe_high
nx1_fs_125c_vce1.2v,fs,hbt_typ,125,1,1.2,1.05,8.596440e-03,74.621875,4.75187E+10,6.147670,8.116070,ic_high;vbe_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.55,2.192330e-06,0.019031,2.37819E+09,-43.503300,50.757900,vbe_low
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.57,3.835260e-06,0.033292,4.11462E+09,-39.150000,46.410100,vbe_low
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.59,6.704470e-06,0.058199,7.11352E+09,-34.501900,41.772000,vbe_low
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.61,1.170470e-05,0.101603,1.22031E+10,-29.771700,37.060000,vbe_low
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.63,2.038570e-05,0.176959,2.06733E+10,-25.058200,32.381300,vbe_low
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.65,3.535750e-05,0.306923,3.45371E+10,-20.426600,27.817500,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.67,6.088640e-05,0.528528,5.6052E+10,-15.947600,23.473400,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.69,1.036030e-04,0.899332,8.73014E+10,-11.714100,19.502500,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.71,1.730080e-04,1.501806,1.28487E+11,-7.840620,16.101700,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.73,2.811110e-04,2.440200,1.76611E+11,-4.441800,13.437600,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.75,4.406120e-04,3.824757,2.2522E+11,-1.592620,11.534500,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.77,6.620180e-04,5.746684,2.67906E+11,0.702716,10.255100,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.79,9.513860e-04,8.258559,3.02279E+11,2.505900,9.404650,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.81,1.310000e-03,11.371528,3.27389E+11,3.910500,8.823950,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.83,1.735580e-03,15.065799,3.44269E+11,5.008950,8.411810,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.85,2.223890e-03,19.304601,3.53477E+11,5.876760,8.110250,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.87,2.769910e-03,24.044358,3.55007E+11,6.570560,7.886820,
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.89,3.368530e-03,29.240712,3.48693E+11,7.131660,7.723050,ic_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.91,4.014870e-03,34.851302,3.33478E+11,7.589690,7.608220,ic_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.93,4.704420e-03,40.836979,3.11455E+11,7.965610,7.536100,ic_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.95,5.432900e-03,47.160590,2.7619E+11,8.273510,7.503240,ic_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.97,6.196190e-03,53.786372,2.30588E+11,8.522760,7.507810,ic_high;vbe_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,0.99,6.990050e-03,60.677517,1.85644E+11,8.715050,7.549640,ic_high;vbe_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,1.01,7.807150e-03,67.770399,1.3987E+11,8.768800,7.639770,ic_high;vbe_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,1.03,8.613940e-03,74.773785,9.01414E+10,8.196790,7.843320,ic_high;vbe_high
nx1_fs_125c_vce1.4v,fs,hbt_typ,125,1,1.4,1.05,9.352150e-03,81.181858,5.68289E+10,7.156610,8.142690,ic_high;vbe_high
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.55,3.038460e-10,0.000000,,-33.187300,38.107300,vbe_low
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.57,8.126550e-10,0.000001,,-33.168200,38.088300,vbe_low
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.59,2.173690e-09,0.000002,,-33.148600,38.068700,vbe_low
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.61,5.814250e-09,0.000006,1.44581E+06,-33.128400,38.048500,vbe_low
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.63,1.555210e-08,0.000017,3.84967E+06,-33.107500,38.027600,vbe_low
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.65,4.159850e-08,0.000045,1.02283E+07,-33.085500,38.005800,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.67,1.112650e-07,0.000121,2.72325E+07,-33.060500,37.981100,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.69,2.975920e-07,0.000323,7.22296E+07,-33.020000,37.941600,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.71,7.958940e-07,0.000864,1.92248E+08,-32.879800,37.804100,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.73,2.128220e-06,0.002309,5.09358E+08,-32.122800,37.054400,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.75,5.688490e-06,0.006172,1.35099E+09,-28.895800,33.847800,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.77,1.518790e-05,0.016480,3.56382E+09,-22.184100,27.195500,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.79,4.043140e-05,0.043871,9.31011E+09,-14.066600,19.269100,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.81,1.067920e-04,0.115877,2.38863E+10,-5.824000,11.705000,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.83,2.764810e-04,0.300001,5.81921E+10,2.077750,5.967400,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.85,6.831740e-04,0.741291,1.27344E+11,9.146640,3.137020,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.87,1.542850e-03,1.674099,2.30825E+11,14.774000,2.173150,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.89,3.059430e-03,3.319694,3.36004E+11,18.666400,1.844050,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.91,5.286910e-03,5.736664,4.13E+11,21.119800,1.701670,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.93,8.139350e-03,8.831760,4.58514E+11,22.650600,1.624370,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.95,1.149310e-02,12.470812,4.80273E+11,23.646400,1.578300,
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.97,1.524410e-02,16.540907,4.8578E+11,24.328700,1.552900,vbe_high
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,0.99,1.931640e-02,20.959635,4.78279E+11,24.816900,1.544410,vbe_high
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,1.01,2.365670e-02,25.669162,4.58671E+11,25.143200,1.551740,vbe_high
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,1.03,2.817230e-02,30.568902,3.25729E+11,24.138700,1.586530,ic_high;vbe_high
nx8_typ_-40c_vce0.6v,typ,hbt_typ,-40,8,0.6,1.05,3.209820e-02,34.828776,6.22829E+10,15.489900,1.804230,ic_high;vbe_high
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.55,3.043320e-10,0.000000,,-33.352700,38.273000,vbe_low
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.57,8.136180e-10,0.000001,,-33.337900,38.258100,vbe_low
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.59,2.175920e-09,0.000002,,-33.322700,38.243000,vbe_low
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.61,5.819890e-09,0.000006,1.45646E+06,-33.307200,38.227400,vbe_low
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.63,1.556680e-08,0.000017,3.87657E+06,-33.291100,38.211500,vbe_low
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.65,4.163750e-08,0.000045,1.03079E+07,-33.274300,38.194800,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.67,1.113690e-07,0.000121,2.74339E+07,-33.254600,38.175500,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.69,2.978720e-07,0.000323,7.28284E+07,-33.219100,38.140900,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.71,7.966510e-07,0.000864,1.93766E+08,-33.079300,38.003800,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.73,2.130310e-06,0.002312,5.13241E+08,-32.294800,37.226600,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.75,5.694550e-06,0.006179,1.3626E+09,-28.975000,33.927300,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.77,1.520720e-05,0.016501,3.59414E+09,-22.192700,27.204400,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.79,4.050280e-05,0.043948,9.4058E+09,-14.054700,19.258100,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.81,1.071090e-04,0.116221,2.41610E+10,-5.800370,11.685400,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.83,2.780460e-04,0.301699,5.89441E+10,2.120680,5.943910,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.85,6.907060e-04,0.749464,1.29557E+11,9.221140,3.119430,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.87,1.572900e-03,1.706706,2.35746E+11,14.882500,2.162430,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.89,3.149090e-03,3.416981,3.45413E+11,18.792300,1.836890,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.91,5.488280e-03,5.955165,4.23791E+11,21.245100,1.696080,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.93,8.505760e-03,9.229340,4.70292E+11,22.769500,1.620020,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.95,1.207400e-02,13.101128,4.95376E+11,23.760600,1.576130,
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.97,1.608370e-02,17.451931,5.03424E+11,24.443500,1.554770,vbe_high
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,0.99,2.045870e-02,22.199110,4.98799E+11,24.937000,1.552990,vbe_high
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,1.01,2.514370e-02,27.282661,4.80848E+11,25.304100,1.570190,ic_high;vbe_high
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,1.03,3.010150e-02,32.662218,4.53848E+11,25.579700,1.606840,ic_high;vbe_high
nx8_typ_-40c_vce0.8v,typ,hbt_typ,-40,8,0.8,1.05,3.530100e-02,38.304036,4.07344E+11,25.683200,1.664860,ic_high;vbe_high
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.55,3.048250e-10,0.000000,,-33.485300,38.405700,vbe_low
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.57,8.145940e-10,0.000001,,-33.473200,38.393600,vbe_low
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.59,2.178180e-09,0.000002,,-33.460800,38.381200,vbe_low
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.61,5.825550e-09,0.000006,1.46506E+06,-33.448200,38.368600,vbe_low
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.63,1.558150e-08,0.000017,3.89822E+06,-33.435200,38.355700,vbe_low
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.65,4.167630e-08,0.000045,1.03715E+07,-33.421600,38.342200,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.67,1.114720e-07,0.000121,2.7594E+07,-33.405100,38.326100,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.69,2.981470e-07,0.000324,7.32997E+07,-33.372300,38.294300,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.71,7.973940e-07,0.000865,1.94954E+08,-33.231600,38.156300,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.73,2.132360e-06,0.002314,5.16564E+08,-32.423900,37.355900,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.75,5.700480e-06,0.006185,1.37158E+09,-29.031600,33.984000,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.77,1.522610e-05,0.016521,3.61757E+09,-22.196100,27.208200,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.79,4.057350e-05,0.044025,9.47994E+09,-14.042300,19.246500,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.81,1.074240e-04,0.116562,2.43777E+10,-5.776900,11.665700,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.83,2.796260e-04,0.303414,5.96574E+10,2.163550,5.920460,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.85,6.984370e-04,0.757853,1.31411E+11,9.296290,3.101790,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.87,1.604470e-03,1.740961,2.40801E+11,14.993000,2.151610,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.89,3.245460e-03,3.521549,3.53044E+11,18.921100,1.829580,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.91,5.708650e-03,6.194282,4.33327E+11,21.373000,1.690370,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.93,8.913270e-03,9.671517,4.80011E+11,22.890200,1.615770,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.95,1.272740e-02,13.810113,5.04386E+11,23.875500,1.574710,
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.97,1.703910e-02,18.488607,5.11825E+11,24.555800,1.558750,vbe_high
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,0.99,2.177090e-02,23.622938,5.06959E+11,25.049500,1.566090,vbe_high
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,1.01,2.686890e-02,29.154622,4.8995E+11,25.419700,1.597340,ic_high;vbe_high
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,1.03,3.229530e-02,35.042643,4.60248E+11,25.699300,1.654250,ic_high;vbe_high
nx8_typ_-40c_vce1.0v,typ,hbt_typ,-40,8,1.0,1.05,3.802530e-02,41.260091,4.18464E+11,25.904700,1.739260,ic_high;vbe_high
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.55,3.053650e-10,0.000000,,-33.595800,38.516300,vbe_low
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.57,8.156810e-10,0.000001,,-33.585500,38.506100,vbe_low
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.59,2.180690e-09,0.000002,,-33.575100,38.495600,vbe_low
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.61,5.831810e-09,0.000006,1.47249E+06,-33.564500,38.485000,vbe_low
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.63,1.559760e-08,0.000017,3.91679E+06,-33.553600,38.474200,vbe_low
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.65,4.171820e-08,0.000045,1.04257E+07,-33.542100,38.462800,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.67,1.115820e-07,0.000121,2.77293E+07,-33.527800,38.448900,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.69,2.984380e-07,0.000324,7.36958E+07,-33.496800,38.418900,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.71,7.981710e-07,0.000866,1.95947E+08,-33.354500,38.279300,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.73,2.134490e-06,0.002316,5.1949E+08,-32.526700,37.458900,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.75,5.706560e-06,0.006192,1.37902E+09,-29.074500,34.027100,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.77,1.524530e-05,0.016542,3.63696E+09,-22.196400,27.208800,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.79,4.064480e-05,0.044102,9.54165E+09,-14.029300,19.234300,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.81,1.077430e-04,0.116909,2.45613E+10,-5.753290,11.645900,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.83,2.812300e-04,0.305154,6.02789E+10,2.206720,5.896840,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.85,7.064010e-04,0.766494,1.33234E+11,9.372490,3.084000,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.87,1.637710e-03,1.777029,2.45351E+11,15.105800,2.140650,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.89,3.349380e-03,3.634310,3.59781E+11,19.052700,1.822130,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.91,5.951720e-03,6.458030,4.41392E+11,21.503900,1.684530,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.93,9.369900e-03,10.166992,4.87967E+11,23.014300,1.611700,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.95,1.347120e-02,14.617188,5.10764E+11,23.994200,1.574360,
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.97,1.813910e-02,19.682183,5.16596E+11,24.671500,1.565710,vbe_high
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,0.99,2.330260e-02,25.284939,5.09514E+11,25.163400,1.585600,vbe_high
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,1.01,2.890400e-02,31.362847,4.89159E+11,25.531300,1.636510,ic_high;vbe_high
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,1.03,3.491180e-02,37.881727,4.56191E+11,25.807800,1.722230,ic_high;vbe_high
nx8_typ_-40c_vce1.2v,typ,hbt_typ,-40,8,1.2,1.05,4.130340e-02,44.817057,4.10798E+11,26.007400,1.847280,ic_high;vbe_high
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.55,3.060350e-10,0.000000,,-33.690300,38.611000,vbe_low
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.57,8.170870e-10,0.000001,,-33.681500,38.602100,vbe_low
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.59,2.183990e-09,0.000002,,-33.672500,38.593100,vbe_low
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.61,5.839980e-09,0.000006,1.47944E+06,-33.663300,38.584000,vbe_low
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.63,1.561830e-08,0.000017,3.93402E+06,-33.654000,38.574700,vbe_low
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.65,4.177150e-08,0.000045,1.04754E+07,-33.644000,38.564900,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.67,1.117190e-07,0.000121,2.78527E+07,-33.631200,38.552500,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.69,2.987950e-07,0.000324,7.40536E+07,-33.601300,38.523600,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.71,7.991070e-07,0.000867,1.96838E+08,-33.457300,38.382300,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.73,2.136990e-06,0.002319,5.22098E+08,-32.611500,37.543800,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.75,5.713540e-06,0.006200,1.3856E+09,-29.107600,34.060400,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.77,1.526670e-05,0.016565,3.65410E+09,-22.193700,27.206300,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.79,4.072130e-05,0.044185,9.59629E+09,-14.015000,19.220700,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.81,1.080750e-04,0.117269,2.4726E+10,-5.728530,11.625000,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.83,2.828870e-04,0.306952,6.08476E+10,2.251430,5.872220,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.85,7.146840e-04,0.775482,1.35095E+11,9.451160,3.065550,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.87,1.673020e-03,1.815343,2.49625E+11,15.221800,2.129260,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.89,3.462540e-03,3.757096,3.66027E+11,19.186000,1.814380,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.91,6.221870e-03,6.751161,4.48608E+11,21.633000,1.678550,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.93,9.886630e-03,10.727680,4.94665E+11,23.134800,1.607970,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.95,1.432270e-02,15.541124,5.1553E+11,24.111800,1.575610,
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.97,1.942790e-02,21.080621,5.19092E+11,24.789400,1.576970,vbe_high
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,0.99,2.511860e-02,27.255425,5.08423E+11,25.280400,1.614500,ic_high;vbe_high
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,1.01,3.135340e-02,34.020616,4.82069E+11,25.643000,1.693600,ic_high;vbe_high
nx8_typ_-40c_vce1.4v,typ,hbt_typ,-40,8,1.4,1.03,3.810550e-02,41.347114,4.42622E+11,25.908100,1.821350,ic_high;vbe_high
