point_id,bench,role,corner_label,hbt_section,temp_c,nx,selft,rb_label,rb_ohm,vce_v,ic_a,ic_per_nx_a,vbe_v
b_nx8_wcs_27c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,27,8,1,14k,1.4e4,5.320000e+00,1.601864e-11,2.002330e-12,1.495901e-07
b_nx8_wcs_27c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,27,8,1,14k,1.4e4,5.360000e+00,1.613845e-11,2.017306e-12,1.507110e-07
b_nx8_wcs_27c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,27,8,1,14k,1.4e4,5.400000e+00,1.625859e-11,2.032324e-12,1.518319e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.000000e-01,8.722045e-11,8.722045e-11,3.146072e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.400000e-01,8.758302e-11,8.758302e-11,3.320392e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.800000e-01,8.779402e-11,8.779402e-11,3.466769e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.200000e-01,8.795045e-11,8.795045e-11,3.597733e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.600000e-01,8.808609e-11,8.808609e-11,3.720197e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.000000e-01,8.821326e-11,8.821326e-11,3.837973e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.400000e-01,8.833674e-11,8.833674e-11,3.953166e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.800000e-01,8.845851e-11,8.845851e-11,4.066936e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,5.200000e-01,8.857947e-11,8.857947e-11,4.179926e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,5.600000e-01,8.870001e-11,8.870001e-11,4.292491e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,6.000000e-01,8.882034e-11,8.882034e-11,4.404828e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,6.400000e-01,8.894057e-11,8.894057e-11,4.517049e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,6.800000e-01,8.906076e-11,8.906076e-11,4.629216e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,7.200000e-01,8.918094e-11,8.918094e-11,4.741366e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,7.600000e-01,8.930112e-11,8.930112e-11,4.853522e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,8.000000e-01,8.942130e-11,8.942130e-11,4.965699e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,8.400000e-01,8.954150e-11,8.954150e-11,5.077907e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,8.800000e-01,8.966172e-11,8.966172e-11,5.190156e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,9.200000e-01,8.978201e-11,8.978201e-11,5.302452e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,9.600000e-01,8.990234e-11,8.990234e-11,5.414803e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.000000e+00,9.002268e-11,9.002268e-11,5.527216e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.040000e+00,9.014308e-11,9.014308e-11,5.639698e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.080000e+00,9.026355e-11,9.026355e-11,5.752255e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.120000e+00,9.038404e-11,9.038404e-11,5.864895e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.160000e+00,9.050464e-11,9.050464e-11,5.977624e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.200000e+00,9.062529e-11,9.062529e-11,6.090449e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.240000e+00,9.074601e-11,9.074601e-11,6.203377e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.280000e+00,9.086682e-11,9.086682e-11,6.316415e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.320000e+00,9.098769e-11,9.098769e-11,6.429569e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.360000e+00,9.110866e-11,9.110866e-11,6.542846e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.400000e+00,9.122971e-11,9.122971e-11,6.656253e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.440000e+00,9.135087e-11,9.135087e-11,6.769796e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.480000e+00,9.147214e-11,9.147214e-11,6.883481e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.520000e+00,9.159351e-11,9.159351e-11,6.997314e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.560000e+00,9.171500e-11,9.171500e-11,7.111302e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.600000e+00,9.183656e-11,9.183656e-11,7.225449e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.640000e+00,9.195829e-11,9.195829e-11,7.339762e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.680000e+00,9.208012e-11,9.208012e-11,7.454245e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.720000e+00,9.220208e-11,9.220208e-11,7.568904e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.760000e+00,9.232415e-11,9.232415e-11,7.683744e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.800000e+00,9.244638e-11,9.244638e-11,7.798770e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.840000e+00,9.256870e-11,9.256870e-11,7.913985e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.880000e+00,9.269121e-11,9.269121e-11,8.029395e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.920000e+00,9.281385e-11,9.281385e-11,8.145003e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,1.960000e+00,9.293664e-11,9.293664e-11,8.260813e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.000000e+00,9.305955e-11,9.305955e-11,8.376830e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.040000e+00,9.318262e-11,9.318262e-11,8.493055e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.080000e+00,9.330586e-11,9.330586e-11,8.609494e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.120000e+00,9.342923e-11,9.342923e-11,8.726148e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.160000e+00,9.355276e-11,9.355276e-11,8.843021e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.200000e+00,9.367648e-11,9.367648e-11,8.960116e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.240000e+00,9.380029e-11,9.380029e-11,9.077435e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.280000e+00,9.392436e-11,9.392436e-11,9.194980e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.320000e+00,9.404852e-11,9.404852e-11,9.312754e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.360000e+00,9.417285e-11,9.417285e-11,9.430758e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.400000e+00,9.429734e-11,9.429734e-11,9.548995e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.440000e+00,9.442204e-11,9.442204e-11,9.667467e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.480000e+00,9.454693e-11,9.454693e-11,9.786174e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.520000e+00,9.467192e-11,9.467192e-11,9.905118e-08
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.560000e+00,9.479706e-11,9.479706e-11,1.002430e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.600000e+00,9.492243e-11,9.492243e-11,1.014372e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.640000e+00,9.504800e-11,9.504800e-11,1.026339e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.680000e+00,9.517370e-11,9.517370e-11,1.038329e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.720000e+00,9.529960e-11,9.529960e-11,1.050344e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.760000e+00,9.542561e-11,9.542561e-11,1.062383e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.800000e+00,9.555182e-11,9.555182e-11,1.074447e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.840000e+00,9.567824e-11,9.567824e-11,1.086535e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.880000e+00,9.580479e-11,9.580479e-11,1.098647e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.920000e+00,9.593157e-11,9.593157e-11,1.110784e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,2.960000e+00,9.605845e-11,9.605845e-11,1.122945e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.000000e+00,9.618554e-11,9.618554e-11,1.135131e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.040000e+00,9.631287e-11,9.631287e-11,1.147342e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.080000e+00,9.644028e-11,9.644028e-11,1.159577e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.120000e+00,9.656785e-11,9.656785e-11,1.171836e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.160000e+00,9.669572e-11,9.669572e-11,1.184120e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.200000e+00,9.682367e-11,9.682367e-11,1.196429e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.240000e+00,9.695179e-11,9.695179e-11,1.208761e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.280000e+00,9.708009e-11,9.708009e-11,1.221119e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.320000e+00,9.720861e-11,9.720861e-11,1.233500e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.360000e+00,9.733729e-11,9.733729e-11,1.245906e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.400000e+00,9.746614e-11,9.746614e-11,1.258336e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.440000e+00,9.759516e-11,9.759516e-11,1.270790e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.480000e+00,9.772433e-11,9.772433e-11,1.283268e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.520000e+00,9.785369e-11,9.785369e-11,1.295770e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.560000e+00,9.798326e-11,9.798326e-11,1.308297e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.600000e+00,9.811291e-11,9.811291e-11,1.320847e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.640000e+00,9.824274e-11,9.824274e-11,1.333420e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.680000e+00,9.837277e-11,9.837277e-11,1.346018e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.720000e+00,9.850302e-11,9.850302e-11,1.358639e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.760000e+00,9.863334e-11,9.863334e-11,1.371284e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.800000e+00,9.876388e-11,9.876388e-11,1.383952e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.840000e+00,9.889459e-11,9.889459e-11,1.396643e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.880000e+00,9.902549e-11,9.902549e-11,1.409357e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.920000e+00,9.915648e-11,9.915648e-11,1.422095e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,3.960000e+00,9.928773e-11,9.928773e-11,1.434855e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.000000e+00,9.941908e-11,9.941908e-11,1.447639e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.040000e+00,9.955061e-11,9.955061e-11,1.460445e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.080000e+00,9.968230e-11,9.968230e-11,1.473274e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.120000e+00,9.981411e-11,9.981411e-11,1.486125e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.160000e+00,9.994612e-11,9.994612e-11,1.498999e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.200000e+00,1.000783e-10,1.000783e-10,1.511895e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.240000e+00,1.002106e-10,1.002106e-10,1.524814e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.280000e+00,1.003431e-10,1.003431e-10,1.537754e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.320000e+00,1.004758e-10,1.004758e-10,1.550716e-07
b_nx1_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,1,1,14k,1.4e4,4.360000e+00,1.006086e-10,1.006086e-10,1.563700e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.000000e-01,3.903320e-10,4.879150e-11,2.124857e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.400000e-01,3.917770e-10,4.897212e-11,2.185914e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.800000e-01,3.924330e-10,4.905412e-11,2.224615e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,3.200000e-01,3.927848e-10,4.909810e-11,2.250987e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,3.600000e-01,3.930112e-10,4.912640e-11,2.270558e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,4.000000e-01,3.931828e-10,4.914785e-11,2.286379e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,4.400000e-01,3.933288e-10,4.916610e-11,2.300133e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,4.800000e-01,3.934624e-10,4.918280e-11,2.312749e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,5.200000e-01,3.935899e-10,4.919874e-11,2.324741e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,5.600000e-01,3.937141e-10,4.921426e-11,2.336393e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,6.000000e-01,3.938368e-10,4.922960e-11,2.347863e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,6.400000e-01,3.939587e-10,4.924484e-11,2.359239e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,6.800000e-01,3.940802e-10,4.926003e-11,2.370573e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,7.200000e-01,3.942015e-10,4.927519e-11,2.381893e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,7.600000e-01,3.943230e-10,4.929038e-11,2.393218e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,8.000000e-01,3.944444e-10,4.930555e-11,2.404559e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,8.400000e-01,3.945661e-10,4.932076e-11,2.415926e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,8.800000e-01,3.946881e-10,4.933601e-11,2.427324e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,9.200000e-01,3.948103e-10,4.935129e-11,2.438761e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,9.600000e-01,3.949326e-10,4.936658e-11,2.450242e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.000000e+00,3.950556e-10,4.938195e-11,2.461773e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.040000e+00,3.951787e-10,4.939734e-11,2.473358e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.080000e+00,3.953023e-10,4.941279e-11,2.485004e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.120000e+00,3.954266e-10,4.942833e-11,2.496716e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.160000e+00,3.955512e-10,4.944390e-11,2.508499e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.200000e+00,3.956763e-10,4.945954e-11,2.520359e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.240000e+00,3.958021e-10,4.947526e-11,2.532302e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.280000e+00,3.959285e-10,4.949106e-11,2.544332e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.320000e+00,3.960555e-10,4.950694e-11,2.556455e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.360000e+00,3.961831e-10,4.952289e-11,2.568677e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.400000e+00,3.963118e-10,4.953898e-11,2.581003e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.440000e+00,3.964412e-10,4.955515e-11,2.593437e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.480000e+00,3.965711e-10,4.957139e-11,2.605985e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.520000e+00,3.967020e-10,4.958775e-11,2.618652e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.560000e+00,3.968340e-10,4.960425e-11,2.631442e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.600000e+00,3.969666e-10,4.962082e-11,2.644359e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.640000e+00,3.971002e-10,4.963753e-11,2.657410e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.680000e+00,3.972350e-10,4.965438e-11,2.670596e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.720000e+00,3.973707e-10,4.967134e-11,2.683924e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.760000e+00,3.975074e-10,4.968843e-11,2.697396e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.800000e+00,3.976450e-10,4.970562e-11,2.711016e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.840000e+00,3.977839e-10,4.972299e-11,2.724788e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.880000e+00,3.979238e-10,4.974047e-11,2.738716e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.920000e+00,3.980648e-10,4.975810e-11,2.752803e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,1.960000e+00,3.982069e-10,4.977586e-11,2.767051e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.000000e+00,3.983502e-10,4.979377e-11,2.781464e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.040000e+00,3.984950e-10,4.981187e-11,2.796045e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.080000e+00,3.986408e-10,4.983010e-11,2.810795e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.120000e+00,3.987880e-10,4.984850e-11,2.825719e-07
b_nx8_wcs_125c_rb14k_st1,B,control-snapback,wcs,hbt_wcs,125,8,1,14k,1.4e4,2.160000e+00,3.989362e-10,4.986702e-11,2.840817e-07
